# ITB Physics Dept. / Python Programming Basics / Syeilendra
# Generate 2D plot from xyz data file
#      i       j           x           y     z=f(x,y)
      76      43       7.000       3.400      -0.134
      76      44       7.000       3.600       0.414
      76      45       7.000       3.800       0.889
      76      46       7.000       4.000       1.240
      76      47       7.000       4.200       1.433
      76      48       7.000       4.400       1.453
      76      49       7.000       4.600       1.305
      76      50       7.000       4.800       1.017
      76      51       7.000       5.000       0.628
      77       1       7.200      -5.000       0.660
      77       2       7.200      -4.800       0.524
      77       3       7.200      -4.600       0.360
      77       4       7.200      -4.400       0.197
      77       5       7.200      -4.200       0.061
      77       6       7.200      -4.000      -0.030
      77       7       7.200      -3.800      -0.072
      77       8       7.200      -3.600      -0.068
      77       9       7.200      -3.400      -0.034
      77      10       7.200      -3.200       0.008
      77      11       7.200      -3.000       0.036
      77      12       7.200      -2.800       0.029
      77      13       7.200      -2.600      -0.025
      77      14       7.200      -2.400      -0.131
      77      15       7.200      -2.200      -0.279
      77      16       7.200      -2.000      -0.451
      77      17       7.200      -1.800      -0.618
      77      18       7.200      -1.600      -0.749
      77      19       7.200      -1.400      -0.812
      77      20       7.200      -1.200      -0.783
      77      21       7.200      -1.000      -0.649
      77      22       7.200      -0.800      -0.410
      77      23       7.200      -0.600      -0.082
      77      24       7.200      -0.400       0.302
      77      25       7.200      -0.200       0.701
      77      26       7.200       0.000       1.065
      77      27       7.200       0.200       1.344
      77      28       7.200       0.400       1.496
      77      29       7.200       0.600       1.492
      77      30       7.200       0.800       1.320
      77      31       7.200       1.000       0.990
      77      32       7.200       1.200       0.531
      77      33       7.200       1.400      -0.010
      77      34       7.200       1.600      -0.573
      77      35       7.200       1.800      -1.094
      77      36       7.200       2.000      -1.511
      77      37       7.200       2.200      -1.772
      77      38       7.200       2.400      -1.843
      77      39       7.200       2.600      -1.713
      77      40       7.200       2.800      -1.393
      77      41       7.200       3.000      -0.918
      77      42       7.200       3.200      -0.342
      77      43       7.200       3.400       0.270
      77      44       7.200       3.600       0.848
      77      45       7.200       3.800       1.324
      77      46       7.200       4.000       1.647
      77      47       7.200       4.200       1.780
      77      48       7.200       4.400       1.712
      77      49       7.200       4.600       1.455
      77      50       7.200       4.800       1.044
      77      51       7.200       5.000       0.530
      78       1       7.400      -5.000       0.550
      78       2       7.400      -4.800       0.475
      78       3       7.400      -4.600       0.379
      78       4       7.400      -4.400       0.289
      78       5       7.400      -4.200       0.226
      78       6       7.400      -4.000       0.204
      78       7       7.400      -3.800       0.224
      78       8       7.400      -3.600       0.276
      78       9       7.400      -3.400       0.343
      78      10       7.400      -3.200       0.400
      78      11       7.400      -3.000       0.421
      78      12       7.400      -2.800       0.387
      78      13       7.400      -2.600       0.285
      78      14       7.400      -2.400       0.115
      78      15       7.400      -2.200      -0.111
      78      16       7.400      -2.000      -0.368
      78      17       7.400      -1.800      -0.622
      78      18       7.400      -1.600      -0.836
      78      19       7.400      -1.400      -0.973
